Date,Close,High,Low,Open,Volume
2022-07-08,52.3455924987793,52.854288463518046,51.32820437422921,51.71720493260154,89700
2022-07-11,50.21107482910156,51.95659291977663,50.09038633440699,51.95659291977663,102600
2022-07-12,49.85199737548828,50.84943630770276,49.57271569204504,50.15122829416711,116400
2022-07-13,49.76222610473633,50.2110743706544,48.66504483687213,48.87450609265807,113800
2022-07-14,49.43307495117188,49.59266502845467,48.33588984054104,49.193687932783895,91800
2022-07-15,50.67987060546875,50.71976526872156,49.29342737316336,49.991635346606735,87300
2022-07-18,50.59010314941406,52.036386536883015,50.37066536983008,51.45787394288094,110000
2022-07-19,52.15608215332031,52.16605486837388,50.919256215664525,51.44790143176401,111800
2022-07-20,53.51259994506836,53.72206120651483,52.08127371532903,52.116183925570105,188300
2022-07-21,54.799293518066406,54.799293518066406,53.35301011156491,53.54252213874566,99400
2022-07-22,52.99393081665039,54.8790897642313,52.73459456702536,54.80926934431553,171700
2022-07-25,52.79444122314453,53.08868387195471,52.17603017120653,52.94405857995043,77300
2022-07-26,51.95659255981445,52.64482403245285,51.81695172231629,52.57500361370378,89800
2022-07-27,53.96144485473633,54.06119103118032,52.435364501955256,52.67475152049326,117100
2022-07-28,55.05862808227539,55.0676039061236,53.244286478299415,54.04123994692113,118600
2022-07-29,55.91642761230469,56.05606845328357,54.41029270191235,54.87909021513649,95300
2022-08-01,56.07601547241211,56.29544944030985,55.09852581926062,55.59724526300693,75800
2022-08-02,56.64455795288086,57.49237952447813,55.43965153844375,55.51745089252211,147300
2022-08-03,58.001075744628906,58.13074006697177,56.63458166054035,56.854019444393785,139200
2022-08-04,58.18061447143555,58.4499196335428,57.741738908151774,58.1407160011502,109300
2022-08-05,57.15324783325195,57.9013270033336,56.74429803913775,57.04352894618493,80400
2022-08-08,57.6868782043457,58.52971529733205,57.474426274319406,57.811558067571966,104700
2022-08-09,56.195709228515625,57.19314815425788,55.916427546884606,57.19314815425788,223300
2022-08-10,59.00848388671875,59.15311298066032,57.70183758640096,57.88137688888515,120800
2022-08-11,58.76910018920898,60.45477442351947,58.749154758857,59.71666793788621,105000
2022-08-12,60.384952545166016,60.384952545166016,58.41999667421943,59.11820467244292,81900
2022-08-15,60.205413818359375,60.35502737339882,59.52715504838353,59.60694818341906,74800
2022-08-16,60.06577301025391,60.59441442054357,58.9885371497457,59.91615565020748,74100
2022-08-17,58.0908432006836,59.14812599935741,57.98112431291312,59.14812599935741,81900
2022-08-18,58.0309944152832,58.23746499424717,57.56219692352085,58.190584484085456,64400
